Alder Flycatcher,,,,,,,,,,,,,,,,,
American Crow,,,,,,,4,,,1,1,,,,,,
Green Heron,,,,,,,,,,,,,,,,,
Hairy Woodpecker,,,,,,,,,,,,,,,,,
Henslow's Sparrow,,,,,,,,,,,,,,,,,
Hermit Thrush,,,,,,,,,,,,,,,,,
House Finch,,,,,,,,,,,,,,,,,
House Sparrow,,,,,,,,,,,,,,,,,
House Wren,,,1,,1,,2,,,,,,,,,,2
Indigo Bunting,,,,,,,,,,,1,,,,,,
Killdeer,,,,,,,,,,,,,,,,,
Least Flycatcher,,,,,1,,,1,,,,,,,,,
Magnolia Warbler,,,,,,,,,,,,,,,,,
Mallard,1,,,,,,1,,,,,,,,,,
Marsh Wren,,,,,,,,,,,,,,,,,
Mourning Dove,,,,,,,,,,,,,,,,,1
Mourning Warbler,,,,,,,,,,,,,,,,,
Nashville Warbler,,,,,,,,,,,,,,,,,
Northern Cardinal,,,,1,,,,,,,,,,,,,
Northern Flicker,,,,,,,,,,,,,,1,,,
Northern Harrier,,,,,,,,,,,,,,,,,
Northern Parula,,,,,,,,,,,,,,,,,
Northern Rough-winged Swallow,,,,,,,,,,,,,,,,,
Northern Waterthrush,,,,,,,,,,,,,,,,,
Olive-sided Flycatcher,,,,,,,,,,,,,,,,,1
Orange-crowned Warbler,,,,,,,,,,,,,,,,,
Orchard oriole,,,,,,,,,,,,,,,,,
Osprey,,,,,,,,,,,,,,,,,
Ovenbird,,,,,,,,,,,,,,,,,
Palm Warbler,,,,,,,,,,,,,,,,,
Peregrine Falcon,,,,,,,,,,,,,,,,,
Philadelphia Vireo,,,,,,,,,,,,,,,,,
Pileated Woodpecker,,,,,,,,,,,,,,,,,
Red-bellied Woodpecker,,,,,,,,,,1,1,1,,2,,1,
Red-eyed Vireo,1,,,,,1,,2,,1,4,,3,2,1,,
Red-headed Woodpecker,,,,,,,,,,,,,,,,,
Red-Tailed Hawk,,,,,,,,,,,,,,,,,
Red-winged Blackbird,,,,,,,6,,,,,,,,,,
Ring-billed Gull,,,,,,,,,,,,,,,,,
Ring-necked Pheasant,1,1,1,2,3,1,2,2,1,,1,1,,1,2,,
Rock Pigeon,,,,,,,,,,,,,,,,,
Rose-breasted Grosbeak,,,,,,,,1,,,,,,,,1,
Ruby-crowned Kinglet,,,,,,,,,,,,,,,,,
Ruby-Throated Hummingbird,,,,,,,,,,,,,,2,,,
Sandhill Crane,,,,,,,,,,,,,,,,,
Savannah Sparrow,,,,,,,,,,,,,,,,,
Scarlet Tanager,,,,,,,,,,,,,,,,,
Sedge Wren,,,,,,3,,,,,,,,,3,,
Solitary Sandpiper,,,,,,,,,,,,,,,,,
Song Sparrow,,1,2,2,3,2,,1,2,,,,,,1,2,2
Sora,,,,,,,1,,,,,,,,,,
Spotted Sandpiper,,,,,,,,,,,,,,,,,
Swainson’s Thrush,,,,,,,,,,,,,,,,,
Swamp Sparrow,,,,,,,,,,,,,,,,,
Tennesee Warbler,,1,1,,,,,,,,3,2,10,2,,,1
Tree Swallow,,,1,1,2,3,,,,,,,,,,,
Tufted Titmouse,,,,,,,,,,,,,,,,,
Turkey Vulture,,,,,,,,,,,,,,,,,
Veery,,,,,,,,,,,,,,,,,
Vesper Sparrow,,,,,,,,,,,,,,,,,
Warbling Vireo,,,1,,,,,,,,,,,,,,
White-breasted Nuthatch,,,,,,,,,,,,1,1,1,,,
White-Crowned Sparrow,,,,,,,,,,,,,,,,,
White-throated Sparrow,,,,,,,,,,,,,,,,,
Wild Turkey,,,,,,,,,,,,,,,,,
Willow Flycatcher,,,,,,,,,,,,,,,,,
Wilson's Warbler,,,,,,,,,,,,,,,,,
Wood Duck,,,,,,,,,,,,,,,,,
Wood Thrush,,,,,,,,,,,,,,,,,
Yellow Warbler,1,,1,,1,,,1,6,2,,,1,1,,,
Yellow-bellied Flycatcher,,,,,,,,,,,,,,,,,
Yellow-bellied Sapsucker,,,,,,,,,,,,,,,,,
Yellow-headed Blackbird,,,,,,,,,,,,,,,,,
Yellow-rumped Warbler,,,,,,,,,,,,,,,,,
Yellow-throated Vireo,,,,,,,,,,,1,1,1,,,1,
