Alder Flycatcher,,,,,,,,,,,,,,,,,
Mourning Warbler,,,,,,,,,,,,,,,,,
Nashville Warbler,,,,,,,,,,,,,,,,,1
Northern Cardinal,1,1,1,1,,1,,1,1,1,,,1,1,,,1
Northern Flicker,,,1,,,,,,,,,,,,,1,1
Northern Harrier,,,,,,,,,,,,,,,,,
Northern Parula,,,,,,,,,,,,,,,,,
Northern Rough-winged Swallow,,,,,,,,,,,,,,,,,
Northern Waterthrush,,,,,,,,,,,,,,,,,
Olive-sided Flycatcher,,,,,,,,,,,,,,,,,
Orange-crowned Warbler,,,,,,,,,,,,,,,,,
Orchard oriole,,,,,,,,,,,,,,,,,
Osprey,,,,,,,,,,,,,,,,,
Ovenbird,,,,,,,,,,,,,,,,,
Palm Warbler,,,,,,,,,,,,,,,,,
Peregrine Falcon,,,,,,,,,,,,,,,,,
Philadelphia Vireo,,,,,,,,,,,,,,,,,
Pileated Woodpecker,,,,,1,,,,,,,,,,,,
Red-bellied Woodpecker,1,,,,,,,,1,,1,,1,,1,1,
Red-eyed Vireo,2,1,1,,,,,,,1,2,2,1,1,,,
Red-headed Woodpecker,,,,,,,,,,,,,,,,,
Red-Tailed Hawk,,,,,,,,,,,,,,,,,
Red-winged Blackbird,,,1,,,,5,2,,,,,,,1,,
Ring-billed Gull,,,,,,,,,,,,,,,,,
Ring-necked Pheasant,,,,1,,1,1,1,1,2,,,,,1,1,
Rock Pigeon,,,,,,,,,,,,,,,,,
Rose-breasted Grosbeak,,1,1,,2,1,,2,2,1,,,,1,,2,
Ruby-crowned Kinglet,,,,,,,,,,,,,,,,,
Ruby-Throated Hummingbird,,,,,,,,,,,,,,,,,
Sandhill Crane,,,,,,,,,,,,,,,,,
Savannah Sparrow,,,,,,,,,,,,,,,,,
Scarlet Tanager,,,,,,,,,,,,,,,,,
Sedge Wren,,,,2,1,,,,,,,,,,,,
Solitary Sandpiper,,,,,,,,,,,,,,,,,
Song Sparrow,,1,3,,1,,1,,,,2,,,,,,
Sora,,,,,,,,,,,,,,,,,
Spotted Sandpiper,,,,,,,,,,,,,,,,,
Swainson’s Thrush,,,,,,,,,,,,,,,,,
Swamp Sparrow,,,,,,,,,,,,,,,,,
Tennesee Warbler,2,1,,,1,2,,2,,,,,,,2,1,
Tree Swallow,,,,1,,,,,,,,,,,,,
Tufted Titmouse,,,,,,,,,,,,,,,,,
Turkey Vulture,,,,,,,,,,,,,,,,,
Veery,2,,,,,,,,,,,,,,,,
Vesper Sparrow,,,,,,,,,,,,,,,,,
Warbling Vireo,,,,,,,,,,,,,,,,,
White-breasted Nuthatch,,1,,,,,,,,,1,,,,2,1,
White-Crowned Sparrow,,,,,,,,,,,,,,,,,
White-throated Sparrow,,,,,,,,,,,,,,,,,
Wild Turkey,,,,,,,,,,,,,,,,,
Willow Flycatcher,,,,,,,,,,,,,,,,,
Wilson's Warbler,,,,,,,,,,,,,,,,,
Wood Duck,,1,,,,,,,,,,,,,,,
Wood Thrush,,,,,,,,,,,,,,,,,
Yellow Warbler,,,,,,1,2,,,,,,,,,,
Yellow-bellied Flycatcher,,,,,,,,,,,,,,,,,
Yellow-bellied Sapsucker,,,,,,,,,,,,,,,,,
Yellow-headed Blackbird,,,,,,,,,,,,,,,,,
Yellow-rumped Warbler,,,,,,,,,,,,,,,,,
Yellow-throated Vireo,,,,,,,,,,,,,,,,,
